migration_year,current_state,prev_state,migration
2016,Connecticut,Iowa,162
2016,Connecticut,Kansas,329
2016,Connecticut,Kentucky,43
2016,Connecticut,Louisiana,330
2016,Connecticut,Maine,941
2016,Connecticut,Maryland,1716
2016,Connecticut,Massachusetts,8519
2016,Connecticut,Michigan,614
2016,Connecticut,Minnesota,780
2016,Connecticut,Mississippi,0
2016,Connecticut,Missouri,248
2016,Connecticut,Montana,0
2016,Connecticut,Nebraska,0
2016,Connecticut,Nevada,34
2016,Connecticut,New Hampshire,750
2016,Connecticut,New Jersey,4496
2016,Connecticut,New Mexico,0
2016,Connecticut,New York,22160
2016,Connecticut,North Carolina,1651
2016,Connecticut,North Dakota,64
2016,Connecticut,Ohio,1124
2016,Connecticut,Oklahoma,45
2016,Connecticut,Oregon,62
2016,Connecticut,Pennsylvania,3427
2016,Connecticut,Rhode Island,3255
2016,Connecticut,South Carolina,1054
2016,Connecticut,South Dakota,0
2016,Connecticut,Tennessee,394
2016,Connecticut,Texas,2679
2016,Connecticut,Utah,0
2016,Connecticut,Vermont,1131
2016,Connecticut,Virginia,2320
2016,Connecticut,Washington,631
2016,Connecticut,West Virginia,286
2016,Connecticut,Wisconsin,237
2016,Connecticut,Wyoming,0
2016,Deleware,Alabama,148
2016,Deleware,Alaska,80
2016,Deleware,Arizona,22
2016,Deleware,Arkansas,0
2016,Deleware,California,598
2016,Deleware,Colorado,106
2016,Deleware,Connecticut,1263
2016,Deleware,Delaware,N/A
2016,Deleware,District of Columbia ,113
2016,Deleware,Florida,708
2016,Deleware,Georgia,293
2016,Deleware,Hawaii,68
2016,Deleware,Idaho,30
2016,Deleware,Illinois,953
2016,Deleware,Indiana,26
2016,Deleware,Iowa,0
2016,Deleware,Kansas,0
2016,Deleware,Kentucky,36
2016,Deleware,Louisiana,0
2016,Deleware,Maine,116
2016,Deleware,Maryland,6985
2016,Deleware,Massachusetts,509
2016,Deleware,Michigan,11
2016,Deleware,Minnesota,0
2016,Deleware,Mississippi,105
2016,Deleware,Missouri,230
2016,Deleware,Montana,94
2016,Deleware,Nebraska,0
2016,Deleware,Nevada,27
2016,Deleware,New Hampshire,0
2016,Deleware,New Jersey,5656
2016,Deleware,New Mexico,0
2016,Deleware,New York,2218
2016,Deleware,North Carolina,338
2016,Deleware,North Dakota,0
2016,Deleware,Ohio,272
2016,Deleware,Oklahoma,0
2016,Deleware,Oregon,0
2016,Deleware,Pennsylvania,10139
2016,Deleware,Rhode Island,0
2016,Deleware,South Carolina,212
2016,Deleware,South Dakota,23
2016,Deleware,Tennessee,34
2016,Deleware,Texas,515
2016,Deleware,Utah,0
2016,Deleware,Vermont,112
2016,Deleware,Virginia,1021
2016,Deleware,Washington,181
2016,Deleware,West Virginia,158
2016,Deleware,Wisconsin,0
2016,Deleware,Wyoming,0
2016,District of Columbia ,Alabama,140
2016,District of Columbia ,Alaska,77
2016,District of Columbia ,Arizona,744
2016,District of Columbia ,Arkansas,0
2016,District of Columbia ,California,3908
2016,District of Columbia ,Colorado,531
2016,District of Columbia ,Connecticut,1225
2016,District of Columbia ,Delaware,278
2016,District of Columbia ,District of Columbia ,N/A
2016,District of Columbia ,Florida,2717
2016,District of Columbia ,Georgia,1105
2016,District of Columbia ,Hawaii,103
2016,District of Columbia ,Idaho,0
2016,District of Columbia ,Illinois,2418
2016,District of Columbia ,Indiana,957
2016,District of Columbia ,Iowa,218
2016,District of Columbia ,Kansas,0
2016,District of Columbia ,Kentucky,233
2016,District of Columbia ,Louisiana,197
2016,District of Columbia ,Maine,118
2016,District of Columbia ,Maryland,12778
2016,District of Columbia ,Massachusetts,1974
2016,District of Columbia ,Michigan,922
2016,District of Columbia ,Minnesota,542
2016,District of Columbia ,Mississippi,224
2016,District of Columbia ,Missouri,566
2016,District of Columbia ,Montana,17
2016,District of Columbia ,Nebraska,190
2016,District of Columbia ,Nevada,356
2016,District of Columbia ,New Hampshire,168
2016,District of Columbia ,New Jersey,1494
2016,District of Columbia ,New Mexico,1
2016,District of Columbia ,New York,4762
2016,District of Columbia ,North Carolina,1367
2016,District of Columbia ,North Dakota,83
2016,District of Columbia ,Ohio,659
2016,District of Columbia ,Oklahoma,122
2016,District of Columbia ,Oregon,125
2016,District of Columbia ,Pennsylvania,2468
2016,District of Columbia ,Rhode Island,268
2016,District of Columbia ,South Carolina,382
2016,District of Columbia ,South Dakota,0
2016,District of Columbia ,Tennessee,452
2016,District of Columbia ,Texas,2213
2016,District of Columbia ,Utah,249
2016,District of Columbia ,Vermont,0
2016,District of Columbia ,Virginia,9847
2016,District of Columbia ,Washington,418
2016,District of Columbia ,West Virginia,296
2016,District of Columbia ,Wisconsin,242
2016,District of Columbia ,Wyoming,0
2016,Florida,Alabama,11353
2016,Florida,Alaska,1852
2016,Florida,Arizona,10312
2016,Florida,Arkansas,4136
2016,Florida,California,28420
2016,Florida,Colorado,9880
2016,Florida,Connecticut,15285
2016,Florida,Delaware,3143
2016,Florida,District of Columbia ,1752
2016,Florida,Florida,N/A
2016,Florida,Georgia,39578
2016,Florida,Hawaii,1326
2016,Florida,Idaho,885
2016,Florida,Illinois,23319
2016,Florida,Indiana,14370
2016,Florida,Iowa,6630
2016,Florida,Kansas,2392
