migration_year,current_state,prev_state,migration
2021,Georgia,Oregon,3351
2021,Georgia,Pennsylvania,5915
2021,Georgia,Rhode Island,129
2021,Georgia,South Carolina,14448
2021,Georgia,South Dakota,0
2021,Georgia,Tennessee,14689
2021,Georgia,Texas,21413
2021,Georgia,Utah,656
2021,Georgia,Vermont,192
2021,Georgia,Virginia,10553
2021,Georgia,Washington,3852
2021,Georgia,West Virginia,1068
2021,Georgia,Wisconsin,1580
2021,Georgia,Wyoming,20
2021,Hawaii,Alabama,2192
2021,Hawaii,Alaska,618
2021,Hawaii,Arizona,1517
2021,Hawaii,Arkansas,0
2021,Hawaii,California,16116
2021,Hawaii,Colorado,2544
2021,Hawaii,Connecticut,434
2021,Hawaii,Delaware,0
2021,Hawaii,District of Columbia ,433
2021,Hawaii,Florida,2527
2021,Hawaii,Georgia,3835
2021,Hawaii,Hawaii,N/A
2021,Hawaii,Idaho,1638
2021,Hawaii,Illinois,496
2021,Hawaii,Indiana,1251
2021,Hawaii,Iowa,0
2021,Hawaii,Kansas,462
2021,Hawaii,Kentucky,0
2021,Hawaii,Louisiana,616
2021,Hawaii,Maine,144
2021,Hawaii,Maryland,1710
2021,Hawaii,Massachusetts,868
2021,Hawaii,Michigan,891
2021,Hawaii,Minnesota,695
2021,Hawaii,Mississippi,1048
2021,Hawaii,Missouri,605
2021,Hawaii,Montana,681
2021,Hawaii,Nebraska,44
2021,Hawaii,Nevada,1057
2021,Hawaii,New Hampshire,130
2021,Hawaii,New Jersey,2046
2021,Hawaii,New Mexico,134
2021,Hawaii,New York,2696
2021,Hawaii,North Carolina,541
2021,Hawaii,North Dakota,11
2021,Hawaii,Ohio,268
2021,Hawaii,Oklahoma,151
2021,Hawaii,Oregon,1396
2021,Hawaii,Pennsylvania,904
2021,Hawaii,Rhode Island,0
2021,Hawaii,South Carolina,632
2021,Hawaii,South Dakota,8
2021,Hawaii,Tennessee,415
2021,Hawaii,Texas,6849
2021,Hawaii,Utah,118
2021,Hawaii,Vermont,0
2021,Hawaii,Virginia,5691
2021,Hawaii,Washington,6655
2021,Hawaii,West Virginia,138
2021,Hawaii,Wisconsin,421
2021,Hawaii,Wyoming,0
2021,Idaho,Alabama,350
2021,Idaho,Alaska,4427
2021,Idaho,Arizona,3020
2021,Idaho,Arkansas,0
2021,Idaho,California,27193
2021,Idaho,Colorado,6211
2021,Idaho,Connecticut,305
2021,Idaho,Delaware,0
2021,Idaho,District of Columbia ,0
2021,Idaho,Florida,1322
2021,Idaho,Georgia,421
2021,Idaho,Hawaii,827
2021,Idaho,Idaho,N/A
2021,Idaho,Illinois,374
2021,Idaho,Indiana,0
2021,Idaho,Iowa,428
2021,Idaho,Kansas,611
2021,Idaho,Kentucky,51
2021,Idaho,Louisiana,81
2021,Idaho,Maine,1610
2021,Idaho,Maryland,467
2021,Idaho,Massachusetts,0
2021,Idaho,Michigan,548
2021,Idaho,Minnesota,706
2021,Idaho,Mississippi,20
2021,Idaho,Missouri,642
2021,Idaho,Montana,1051
2021,Idaho,Nebraska,960
2021,Idaho,Nevada,1432
2021,Idaho,New Hampshire,551
2021,Idaho,New Jersey,10
2021,Idaho,New Mexico,857
2021,Idaho,New York,90
2021,Idaho,North Carolina,371
2021,Idaho,North Dakota,782
2021,Idaho,Ohio,958
2021,Idaho,Oklahoma,184
2021,Idaho,Oregon,5707
2021,Idaho,Pennsylvania,1436
2021,Idaho,Rhode Island,0
2021,Idaho,South Carolina,285
2021,Idaho,South Dakota,417
2021,Idaho,Tennessee,1206
2021,Idaho,Texas,3089
2021,Idaho,Utah,4470
2021,Idaho,Vermont,0
2021,Idaho,Virginia,539
2021,Idaho,Washington,20131
2021,Idaho,West Virginia,311
2021,Idaho,Wisconsin,421
2021,Idaho,Wyoming,1516
2021,Illinois,Alabama,614
2021,Illinois,Alaska,618
2021,Illinois,Arizona,4126
2021,Illinois,Arkansas,824
2021,Illinois,California,20488
2021,Illinois,Colorado,6060
2021,Illinois,Connecticut,1778
2021,Illinois,Delaware,66
2021,Illinois,District of Columbia ,1282
2021,Illinois,Florida,10647
2021,Illinois,Georgia,4791
2021,Illinois,Hawaii,576
2021,Illinois,Idaho,156
2021,Illinois,Illinois,N/A
2021,Illinois,Indiana,18681
2021,Illinois,Iowa,9580
2021,Illinois,Kansas,1184
2021,Illinois,Kentucky,1886
2021,Illinois,Louisiana,1790
2021,Illinois,Maine,345
2021,Illinois,Maryland,3682
2021,Illinois,Massachusetts,2650
2021,Illinois,Michigan,9866
2021,Illinois,Minnesota,2712
2021,Illinois,Mississippi,2520
2021,Illinois,Missouri,13596
2021,Illinois,Montana,431
2021,Illinois,Nebraska,499
2021,Illinois,Nevada,2242
2021,Illinois,New Hampshire,425
2021,Illinois,New Jersey,3016
2021,Illinois,New Mexico,160
2021,Illinois,New York,8092
2021,Illinois,North Carolina,3739
2021,Illinois,North Dakota,140
2021,Illinois,Ohio,4772
2021,Illinois,Oklahoma,1148
2021,Illinois,Oregon,1113
2021,Illinois,Pennsylvania,3838
2021,Illinois,Rhode Island,1268
2021,Illinois,South Carolina,1432
2021,Illinois,South Dakota,560
2021,Illinois,Tennessee,2849
2021,Illinois,Texas,15480
2021,Illinois,Utah,1032
2021,Illinois,Vermont,51
2021,Illinois,Virginia,3858
2021,Illinois,Washington,4163
2021,Illinois,West Virginia,582
2021,Illinois,Wisconsin,13130
2021,Illinois,Wyoming,639
2021,Indiana,Alabama,1906
2021,Indiana,Alaska,145
2021,Indiana,Arizona,1433
2021,Indiana,Arkansas,419
2021,Indiana,California,5705
2021,Indiana,Colorado,1723
2021,Indiana,Connecticut,721
2021,Indiana,Delaware,66
2021,Indiana,District of Columbia ,171
2021,Indiana,Florida,10336
2021,Indiana,Georgia,2782
2021,Indiana,Hawaii,622
2021,Indiana,Idaho,328
2021,Indiana,Illinois,37764
2021,Indiana,Indiana,N/A
2021,Indiana,Iowa,271
2021,Indiana,Kansas,1078
2021,Indiana,Kentucky,13369
2021,Indiana,Louisiana,258
2021,Indiana,Maine,55
2021,Indiana,Maryland,4028
2021,Indiana,Massachusetts,2949
2021,Indiana,Michigan,10586
2021,Indiana,Minnesota,2362
2021,Indiana,Mississippi,621
2021,Indiana,Missouri,3180
2021,Indiana,Montana,184
2021,Indiana,Nebraska,738
2021,Indiana,Nevada,1326
2021,Indiana,New Hampshire,102
2021,Indiana,New Jersey,880
2021,Indiana,New Mexico,913
2021,Indiana,New York,4290
2021,Indiana,North Carolina,2832
2021,Indiana,North Dakota,153
2021,Indiana,Ohio,12606
2021,Indiana,Oklahoma,790
2021,Indiana,Oregon,3271
2021,Indiana,Pennsylvania,3388
2021,Indiana,Rhode Island,175
2021,Indiana,South Carolina,1276
2021,Indiana,South Dakota,54
2021,Indiana,Tennessee,2684
2021,Indiana,Texas,6591
2021,Indiana,Utah,335
2021,Indiana,Vermont,319
2021,Indiana,Virginia,3575
2021,Indiana,Washington,1770
2021,Indiana,West Virginia,134
2021,Indiana,Wisconsin,4411
2021,Indiana,Wyoming,742
2021,Iowa,Alabama,478
2021,Iowa,Alaska,101
2021,Iowa,Arizona,1440
2021,Iowa,Arkansas,358
2021,Iowa,California,5558
2021,Iowa,Colorado,4328
2021,Iowa,Connecticut,14
2021,Iowa,Delaware,0
2021,Iowa,District of Columbia ,0
2021,Iowa,Florida,4548
2021,Iowa,Georgia,1306
2021,Iowa,Hawaii,351
2021,Iowa,Idaho,592
2021,Iowa,Illinois,11475
2021,Iowa,Indiana,1149
2021,Iowa,Iowa,N/A
2021,Iowa,Kansas,1188
2021,Iowa,Kentucky,228
2021,Iowa,Louisiana,471
2021,Iowa,Maine,0
2021,Iowa,Maryland,199
2021,Iowa,Massachusetts,10
2021,Iowa,Michigan,293
2021,Iowa,Minnesota,7893
2021,Iowa,Mississippi,246
2021,Iowa,Missouri,3912
2021,Iowa,Montana,293
2021,Iowa,Nebraska,8237
2021,Iowa,Nevada,1546
2021,Iowa,New Hampshire,123
2021,Iowa,New Jersey,524
2021,Iowa,New Mexico,121
2021,Iowa,New York,909
2021,Iowa,North Carolina,1039
2021,Iowa,North Dakota,412
2021,Iowa,Ohio,1121
2021,Iowa,Oklahoma,639
2021,Iowa,Oregon,3244
2021,Iowa,Pennsylvania,148
2021,Iowa,Rhode Island,0
2021,Iowa,South Carolina,426
2021,Iowa,South Dakota,1909
2021,Iowa,Tennessee,939
2021,Iowa,Texas,3903
2021,Iowa,Utah,794
2021,Iowa,Vermont,0
2021,Iowa,Virginia,731
2021,Iowa,Washington,868
2021,Iowa,West Virginia,77
2021,Iowa,Wisconsin,3098
2021,Iowa,Wyoming,6
2021,Kansas,Alabama,967
2021,Kansas,Alaska,56
2021,Kansas,Arizona,1980
2021,Kansas,Arkansas,606
2021,Kansas,California,5779
2021,Kansas,Colorado,7949
2021,Kansas,Connecticut,294
2021,Kansas,Delaware,0
2021,Kansas,District of Columbia ,0
2021,Kansas,Florida,2926
2021,Kansas,Georgia,5167
2021,Kansas,Hawaii,64
2021,Kansas,Idaho,345
2021,Kansas,Illinois,3429
2021,Kansas,Indiana,1381
2021,Kansas,Iowa,1637
2021,Kansas,Kansas,N/A
2021,Kansas,Kentucky,1242
2021,Kansas,Louisiana,1850
2021,Kansas,Maine,0
2021,Kansas,Maryland,402
2021,Kansas,Massachusetts,125
2021,Kansas,Michigan,1532
2021,Kansas,Minnesota,1962
2021,Kansas,Mississippi,980
2021,Kansas,Missouri,24292
2021,Kansas,Montana,256
2021,Kansas,Nebraska,3485
2021,Kansas,Nevada,360
2021,Kansas,New Hampshire,0
2021,Kansas,New Jersey,0
2021,Kansas,New Mexico,2005
2021,Kansas,New York,3064
2021,Kansas,North Carolina,2283
2021,Kansas,North Dakota,337
2021,Kansas,Ohio,489
2021,Kansas,Oklahoma,3251
2021,Kansas,Oregon,906
2021,Kansas,Pennsylvania,2010
2021,Kansas,Rhode Island,0
2021,Kansas,South Carolina,878
2021,Kansas,South Dakota,339
2021,Kansas,Tennessee,3275
2021,Kansas,Texas,6016
2021,Kansas,Utah,713
2021,Kansas,Vermont,0
2021,Kansas,Virginia,2991
2021,Kansas,Washington,2625
2021,Kansas,West Virginia,10
2021,Kansas,Wisconsin,1852
2021,Kansas,Wyoming,209
