region_id,year,size_rank,region_name,state,median_homeprice
395054,2016,344,"San Angelo, TX",TX,0
395054,2017,344,"San Angelo, TX",TX,0
395054,2018,344,"San Angelo, TX",TX,0
395054,2019,344,"San Angelo, TX",TX,0
395054,2020,344,"San Angelo, TX",TX,0
395054,2021,344,"San Angelo, TX",TX,0
395054,2022,344,"San Angelo, TX",TX,241551
395054,2023,344,"San Angelo, TX",TX,249225
395190,2011,400,"Victoria, TX",TX,130000
395190,2012,400,"Victoria, TX",TX,155500
395190,2013,400,"Victoria, TX",TX,162000
395190,2014,400,"Victoria, TX",TX,171200
395190,2015,400,"Victoria, TX",TX,160000
395190,2016,400,"Victoria, TX",TX,159450
395190,2017,400,"Victoria, TX",TX,186450
395190,2018,400,"Victoria, TX",TX,172500
395190,2019,400,"Victoria, TX",TX,195400
395190,2020,400,"Victoria, TX",TX,186000
395190,2021,400,"Victoria, TX",TX,207500
395190,2022,400,"Victoria, TX",TX,208510
395190,2023,400,"Victoria, TX",TX,237000
394345,2011,446,"Athens, TX",TX,0
394345,2012,446,"Athens, TX",TX,130000
394345,2013,446,"Athens, TX",TX,126351
394345,2014,446,"Athens, TX",TX,128750
394345,2015,446,"Athens, TX",TX,164500
394345,2016,446,"Athens, TX",TX,251069
394345,2017,446,"Athens, TX",TX,173000
394345,2018,446,"Athens, TX",TX,180000
394345,2019,446,"Athens, TX",TX,185750
394345,2020,446,"Athens, TX",TX,231450
394345,2021,446,"Athens, TX",TX,289000
394345,2022,446,"Athens, TX",TX,262000
394345,2023,446,"Athens, TX",TX,306500
845162,2011,535,"Granbury, TX",TX,0
845162,2012,535,"Granbury, TX",TX,0
845162,2013,535,"Granbury, TX",TX,0
845162,2014,535,"Granbury, TX",TX,0
845162,2015,535,"Granbury, TX",TX,0
845162,2016,535,"Granbury, TX",TX,0
845162,2017,535,"Granbury, TX",TX,0
845162,2018,535,"Granbury, TX",TX,0
845162,2019,535,"Granbury, TX",TX,0
845162,2020,535,"Granbury, TX",TX,0
845162,2021,535,"Granbury, TX",TX,0
845162,2022,535,"Granbury, TX",TX,0
845162,2023,535,"Granbury, TX",TX,340000
394503,2011,592,"Corsicana, TX",TX,0
394503,2012,592,"Corsicana, TX",TX,0
394503,2013,592,"Corsicana, TX",TX,0
394503,2014,592,"Corsicana, TX",TX,0
394503,2015,592,"Corsicana, TX",TX,0
394503,2016,592,"Corsicana, TX",TX,0
394503,2017,592,"Corsicana, TX",TX,0
394503,2018,592,"Corsicana, TX",TX,0
394503,2019,592,"Corsicana, TX",TX,0
394503,2020,592,"Corsicana, TX",TX,177500
394503,2021,592,"Corsicana, TX",TX,200000
394503,2022,592,"Corsicana, TX",TX,239500
394503,2023,592,"Corsicana, TX",TX,200000
394963,2011,602,"Paris, TX",TX,0
394963,2012,602,"Paris, TX",TX,0
394963,2013,602,"Paris, TX",TX,0
394963,2014,602,"Paris, TX",TX,0
394963,2015,602,"Paris, TX",TX,0
394963,2016,602,"Paris, TX",TX,0
394963,2017,602,"Paris, TX",TX,0
394963,2018,602,"Paris, TX",TX,0
394963,2019,602,"Paris, TX",TX,0
394963,2020,602,"Paris, TX",TX,0
394963,2021,602,"Paris, TX",TX,0
394963,2022,602,"Paris, TX",TX,0
394963,2023,602,"Paris, TX",TX,192000
394422,2011,721,"Brownwood, TX",TX,0
394422,2012,721,"Brownwood, TX",TX,0
394422,2013,721,"Brownwood, TX",TX,0
394422,2014,721,"Brownwood, TX",TX,0
394422,2015,721,"Brownwood, TX",TX,0
394422,2016,721,"Brownwood, TX",TX,0
394422,2017,721,"Brownwood, TX",TX,0
394422,2018,721,"Brownwood, TX",TX,0
394422,2019,721,"Brownwood, TX",TX,0
394422,2020,721,"Brownwood, TX",TX,185000
394422,2021,721,"Brownwood, TX",TX,197854
394422,2022,721,"Brownwood, TX",TX,154527
394422,2023,721,"Brownwood, TX",TX,184950
394385,2011,770,"Big Spring, TX",TX,0
394385,2012,770,"Big Spring, TX",TX,0
394385,2013,770,"Big Spring, TX",TX,0
394385,2014,770,"Big Spring, TX",TX,0
394385,2015,770,"Big Spring, TX",TX,0
394385,2016,770,"Big Spring, TX",TX,0
394385,2017,770,"Big Spring, TX",TX,0
394385,2018,770,"Big Spring, TX",TX,0
394385,2019,770,"Big Spring, TX",TX,0
394385,2020,770,"Big Spring, TX",TX,0
394385,2021,770,"Big Spring, TX",TX,0
394385,2022,770,"Big Spring, TX",TX,0
394385,2023,770,"Big Spring, TX",TX,174500
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
