migration_year,current_state,prev_state,migration
2013,Florida,Colorado,7608
2013,Florida,Connecticut,8709
2013,Florida,Delaware,1969
2013,Florida,District of Columbia ,1762
2013,Florida,Florida,N/A
2013,Florida,Georgia,35386
2013,Florida,Hawaii,1009
2013,Florida,Idaho,1541
2013,Florida,Illinois,19973
2013,Florida,Indiana,14148
2013,Florida,Iowa,4597
2013,Florida,Kansas,4171
2013,Florida,Kentucky,7592
2013,Florida,Louisiana,6856
2013,Florida,Maine,2995
2013,Florida,Maryland,12022
2013,Florida,Massachusetts,19621
2013,Florida,Michigan,19860
2013,Florida,Minnesota,5576
2013,Florida,Mississippi,6919
2013,Florida,Missouri,10754
2013,Florida,Montana,576
2013,Florida,Nebraska,2228
2013,Florida,Nevada,3508
2013,Florida,New Hampshire,4987
2013,Florida,New Jersey,30914
2013,Florida,New Mexico,2164
2013,Florida,New York,55419
2013,Florida,North Carolina,29097
2013,Florida,North Dakota,50
2013,Florida,Ohio,22597
2013,Florida,Oklahoma,4386
2013,Florida,Oregon,1816
2013,Florida,Pennsylvania,28771
2013,Florida,Rhode Island,3201
2013,Florida,South Carolina,11074
2013,Florida,South Dakota,533
2013,Florida,Tennessee,13232
2013,Florida,Texas,24226
2013,Florida,Utah,2129
2013,Florida,Vermont,1434
2013,Florida,Virginia,18132
2013,Florida,Washington,6975
2013,Florida,West Virginia,4250
2013,Florida,Wisconsin,7321
2013,Florida,Wyoming,341
2013,Georgia,Alabama,18739
2013,Georgia,Alaska,3143
2013,Georgia,Arizona,3464
2013,Georgia,Arkansas,1685
2013,Georgia,California,13792
2013,Georgia,Colorado,5704
2013,Georgia,Connecticut,4838
2013,Georgia,Delaware,124
2013,Georgia,District of Columbia ,1064
2013,Georgia,Florida,38798
2013,Georgia,Georgia,N/A
2013,Georgia,Hawaii,2028
2013,Georgia,Idaho,466
2013,Georgia,Illinois,8958
2013,Georgia,Indiana,4057
2013,Georgia,Iowa,2851
2013,Georgia,Kansas,1885
2013,Georgia,Kentucky,4532
2013,Georgia,Louisiana,6493
2013,Georgia,Maine,530
2013,Georgia,Maryland,5607
2013,Georgia,Massachusetts,2413
2013,Georgia,Michigan,8336
2013,Georgia,Minnesota,1074
2013,Georgia,Mississippi,5746
2013,Georgia,Missouri,1944
2013,Georgia,Montana,170
2013,Georgia,Nebraska,525
2013,Georgia,Nevada,879
2013,Georgia,New Hampshire,293
2013,Georgia,New Jersey,4664
2013,Georgia,New Mexico,913
2013,Georgia,New York,16217
2013,Georgia,North Carolina,19781
2013,Georgia,North Dakota,0
2013,Georgia,Ohio,9980
2013,Georgia,Oklahoma,3148
2013,Georgia,Oregon,666
2013,Georgia,Pennsylvania,6298
2013,Georgia,Rhode Island,828
2013,Georgia,South Carolina,14861
2013,Georgia,South Dakota,67
2013,Georgia,Tennessee,18867
2013,Georgia,Texas,14949
2013,Georgia,Utah,1568
2013,Georgia,Vermont,200
2013,Georgia,Virginia,9464
2013,Georgia,Washington,2090
2013,Georgia,West Virginia,645
2013,Georgia,Wisconsin,3066
2013,Georgia,Wyoming,562
2013,Hawaii,Alabama,593
2013,Hawaii,Alaska,1615
2013,Hawaii,Arizona,1153
2013,Hawaii,Arkansas,24
2013,Hawaii,California,12901
2013,Hawaii,Colorado,2950
2013,Hawaii,Connecticut,530
2013,Hawaii,Delaware,67
2013,Hawaii,District of Columbia ,233
2013,Hawaii,Florida,2613
2013,Hawaii,Georgia,1867
2013,Hawaii,Hawaii,N/A
2013,Hawaii,Idaho,1014
2013,Hawaii,Illinois,1318
2013,Hawaii,Indiana,296
2013,Hawaii,Iowa,473
2013,Hawaii,Kansas,100
2013,Hawaii,Kentucky,264
2013,Hawaii,Louisiana,1209
2013,Hawaii,Maine,1030
2013,Hawaii,Maryland,974
2013,Hawaii,Massachusetts,118
2013,Hawaii,Michigan,447
2013,Hawaii,Minnesota,911
2013,Hawaii,Mississippi,101
2013,Hawaii,Missouri,1032
2013,Hawaii,Montana,0
2013,Hawaii,Nebraska,27
2013,Hawaii,Nevada,1439
2013,Hawaii,New Hampshire,98
2013,Hawaii,New Jersey,52
2013,Hawaii,New Mexico,296
2013,Hawaii,New York,2987
2013,Hawaii,North Carolina,2004
2013,Hawaii,North Dakota,0
2013,Hawaii,Ohio,647
2013,Hawaii,Oklahoma,742
2013,Hawaii,Oregon,889
2013,Hawaii,Pennsylvania,484
2013,Hawaii,Rhode Island,84
2013,Hawaii,South Carolina,1111
2013,Hawaii,South Dakota,270
2013,Hawaii,Tennessee,385
2013,Hawaii,Texas,7385
2013,Hawaii,Utah,521
2013,Hawaii,Vermont,0
2013,Hawaii,Virginia,1373
2013,Hawaii,Washington,3225
2013,Hawaii,West Virginia,0
2013,Hawaii,Wisconsin,231
2013,Hawaii,Wyoming,0
2013,Idaho,Alabama,72
2013,Idaho,Alaska,2887
2013,Idaho,Arizona,2915
2013,Idaho,Arkansas,701
2013,Idaho,California,9232
2013,Idaho,Colorado,1177
2013,Idaho,Connecticut,66
2013,Idaho,Delaware,0
2013,Idaho,District of Columbia ,82
2013,Idaho,Florida,566
2013,Idaho,Georgia,403
2013,Idaho,Hawaii,818
2013,Idaho,Idaho,N/A
2013,Idaho,Illinois,897
2013,Idaho,Indiana,6
2013,Idaho,Iowa,85
2013,Idaho,Kansas,133
2013,Idaho,Kentucky,0
2013,Idaho,Louisiana,122
2013,Idaho,Maine,12
2013,Idaho,Maryland,144
2013,Idaho,Massachusetts,59
2013,Idaho,Michigan,378
2013,Idaho,Minnesota,694
2013,Idaho,Mississippi,416
2013,Idaho,Missouri,372
2013,Idaho,Montana,2719
2013,Idaho,Nebraska,384
2013,Idaho,Nevada,2563
2013,Idaho,New Hampshire,0
2013,Idaho,New Jersey,0
2013,Idaho,New Mexico,860
2013,Idaho,New York,268
2013,Idaho,North Carolina,0
2013,Idaho,North Dakota,377
2013,Idaho,Ohio,334
2013,Idaho,Oklahoma,72
2013,Idaho,Oregon,5645
2013,Idaho,Pennsylvania,416
2013,Idaho,Rhode Island,0
2013,Idaho,South Carolina,323
2013,Idaho,South Dakota,3043
2013,Idaho,Tennessee,625
2013,Idaho,Texas,1937
2013,Idaho,Utah,6771
2013,Idaho,Vermont,0
2013,Idaho,Virginia,1117
2013,Idaho,Washington,10059
2013,Idaho,West Virginia,0
2013,Idaho,Wisconsin,334
2013,Idaho,Wyoming,1508
2013,Illinois,Alabama,2044
2013,Illinois,Alaska,2624
2013,Illinois,Arizona,5598
2013,Illinois,Arkansas,1586
2013,Illinois,California,18305
2013,Illinois,Colorado,2992
2013,Illinois,Connecticut,1824
2013,Illinois,Delaware,0
2013,Illinois,District of Columbia ,1035
2013,Illinois,Florida,14375
2013,Illinois,Georgia,6178
2013,Illinois,Hawaii,1418
2013,Illinois,Idaho,416
2013,Illinois,Illinois,N/A
2013,Illinois,Indiana,15836
2013,Illinois,Iowa,7859
2013,Illinois,Kansas,1950
2013,Illinois,Kentucky,4175
2013,Illinois,Louisiana,1822
2013,Illinois,Maine,327
2013,Illinois,Maryland,2832
2013,Illinois,Massachusetts,2865
2013,Illinois,Michigan,15022
2013,Illinois,Minnesota,5643
2013,Illinois,Mississippi,1131
2013,Illinois,Missouri,12589
2013,Illinois,Montana,67
2013,Illinois,Nebraska,1560
2013,Illinois,Nevada,2357
2013,Illinois,New Hampshire,325
2013,Illinois,New Jersey,3533
2013,Illinois,New Mexico,2335
2013,Illinois,New York,8508
2013,Illinois,North Carolina,5744
2013,Illinois,North Dakota,214
2013,Illinois,Ohio,8183
2013,Illinois,Oklahoma,1409
2013,Illinois,Oregon,2133
2013,Illinois,Pennsylvania,6935
2013,Illinois,Rhode Island,663
2013,Illinois,South Carolina,2006
2013,Illinois,South Dakota,274
2013,Illinois,Tennessee,6023
2013,Illinois,Texas,11775
2013,Illinois,Utah,1349
2013,Illinois,Vermont,1032
2013,Illinois,Virginia,5314
2013,Illinois,Washington,4300
2013,Illinois,West Virginia,1074
2013,Illinois,Wisconsin,15844
2013,Illinois,Wyoming,202
2013,Indiana,Alabama,1235
2013,Indiana,Alaska,649
2013,Indiana,Arizona,3093
2013,Indiana,Arkansas,375
2013,Indiana,California,7959
2013,Indiana,Colorado,3029
2013,Indiana,Connecticut,488
2013,Indiana,Delaware,170
2013,Indiana,District of Columbia ,1316
2013,Indiana,Florida,8282
2013,Indiana,Georgia,4453
2013,Indiana,Hawaii,468
2013,Indiana,Idaho,208
2013,Indiana,Illinois,30618
2013,Indiana,Indiana,N/A
2013,Indiana,Iowa,2176
2013,Indiana,Kansas,1264
2013,Indiana,Kentucky,8870
2013,Indiana,Louisiana,726
2013,Indiana,Maine,203
2013,Indiana,Maryland,617
2013,Indiana,Massachusetts,532
2013,Indiana,Michigan,9807
2013,Indiana,Minnesota,1955
2013,Indiana,Mississippi,778
2013,Indiana,Missouri,2274
2013,Indiana,Montana,206
2013,Indiana,Nebraska,241
2013,Indiana,Nevada,1374
2013,Indiana,New Hampshire,240
2013,Indiana,New Jersey,549
2013,Indiana,New Mexico,15
2013,Indiana,New York,2153
2013,Indiana,North Carolina,2931
2013,Indiana,North Dakota,0
2013,Indiana,Ohio,9035
2013,Indiana,Oklahoma,984
2013,Indiana,Oregon,1862
2013,Indiana,Pennsylvania,1922
2013,Indiana,Rhode Island,58
2013,Indiana,South Carolina,1260
2013,Indiana,South Dakota,189
2013,Indiana,Tennessee,2626
2013,Indiana,Texas,7136
2013,Indiana,Utah,1390
2013,Indiana,Vermont,261
2013,Indiana,Virginia,2520
2013,Indiana,Washington,2348
2013,Indiana,West Virginia,160
2013,Indiana,Wisconsin,2490
2013,Indiana,Wyoming,13
2013,Iowa,Alabama,180
2013,Iowa,Alaska,1539
2013,Iowa,Arizona,968
2013,Iowa,Arkansas,684
2013,Iowa,California,6346
2013,Iowa,Colorado,1633
2013,Iowa,Connecticut,124
2013,Iowa,Delaware,0
2013,Iowa,District of Columbia ,0
2013,Iowa,Florida,3834
2013,Iowa,Georgia,362
2013,Iowa,Hawaii,76
2013,Iowa,Idaho,273
2013,Iowa,Illinois,9428
2013,Iowa,Indiana,2574
2013,Iowa,Iowa,N/A
2013,Iowa,Kansas,3153
2013,Iowa,Kentucky,559
2013,Iowa,Louisiana,203
2013,Iowa,Maine,19
2013,Iowa,Maryland,558
2013,Iowa,Massachusetts,322
2013,Iowa,Michigan,667
2013,Iowa,Minnesota,8281
2013,Iowa,Mississippi,133
2013,Iowa,Missouri,3625
2013,Iowa,Montana,0
2013,Iowa,Nebraska,6466
2013,Iowa,Nevada,532
2013,Iowa,New Hampshire,0
2013,Iowa,New Jersey,323
2013,Iowa,New Mexico,360
2013,Iowa,New York,340
2013,Iowa,North Carolina,1125
2013,Iowa,North Dakota,1527
2013,Iowa,Ohio,897
2013,Iowa,Oklahoma,956
2013,Iowa,Oregon,746
2013,Iowa,Pennsylvania,1073
2013,Iowa,Rhode Island,20
2013,Iowa,South Carolina,432
2013,Iowa,South Dakota,2151
2013,Iowa,Tennessee,789
2013,Iowa,Texas,3420
2013,Iowa,Utah,1212
2013,Iowa,Vermont,367
2013,Iowa,Virginia,487
2013,Iowa,Washington,1097
2013,Iowa,West Virginia,147
2013,Iowa,Wisconsin,5219
2013,Iowa,Wyoming,423
2013,Kansas,Alabama,1074
2013,Kansas,Alaska,958
2013,Kansas,Arizona,1582
2013,Kansas,Arkansas,2632
2013,Kansas,California,5225
2013,Kansas,Colorado,4590
2013,Kansas,Connecticut,233
2013,Kansas,Delaware,0
2013,Kansas,District of Columbia ,0
2013,Kansas,Florida,3251
2013,Kansas,Georgia,4435
2013,Kansas,Hawaii,669
2013,Kansas,Idaho,283
2013,Kansas,Illinois,698
2013,Kansas,Indiana,853
2013,Kansas,Iowa,1190
2013,Kansas,Kansas,N/A
2013,Kansas,Kentucky,1210
2013,Kansas,Louisiana,644
2013,Kansas,Maine,140
2013,Kansas,Maryland,1258
2013,Kansas,Massachusetts,91
2013,Kansas,Michigan,445
2013,Kansas,Minnesota,2294
2013,Kansas,Mississippi,94
2013,Kansas,Missouri,25100
2013,Kansas,Montana,333
2013,Kansas,Nebraska,3111
2013,Kansas,Nevada,628
2013,Kansas,New Hampshire,222
2013,Kansas,New Jersey,663
2013,Kansas,New Mexico,407
2013,Kansas,New York,800
2013,Kansas,North Carolina,1533
2013,Kansas,North Dakota,103
2013,Kansas,Ohio,1537
2013,Kansas,Oklahoma,4904
2013,Kansas,Oregon,549
2013,Kansas,Pennsylvania,570
2013,Kansas,Rhode Island,0
2013,Kansas,South Carolina,1183
2013,Kansas,South Dakota,386
2013,Kansas,Tennessee,970
2013,Kansas,Texas,9309
2013,Kansas,Utah,376
2013,Kansas,Vermont,68
2013,Kansas,Virginia,729
2013,Kansas,Washington,1185
2013,Kansas,West Virginia,330
2013,Kansas,Wisconsin,709
2013,Kansas,Wyoming,181
