migration_year,current_state,prev_state,migration
2015,Arkansas,Mississippi,3415
2015,Arkansas,Missouri,6367
2015,Arkansas,Montana,1058
2015,Arkansas,Nebraska,337
2015,Arkansas,Nevada,292
2015,Arkansas,New Hampshire,0
2015,Arkansas,New Jersey,122
2015,Arkansas,New Mexico,645
2015,Arkansas,New York,395
2015,Arkansas,North Carolina,2006
2015,Arkansas,North Dakota,143
2015,Arkansas,Ohio,777
2015,Arkansas,Oklahoma,7505
2015,Arkansas,Oregon,34
2015,Arkansas,Pennsylvania,358
2015,Arkansas,Rhode Island,0
2015,Arkansas,South Carolina,311
2015,Arkansas,South Dakota,146
2015,Arkansas,Tennessee,6033
2015,Arkansas,Texas,17708
2015,Arkansas,Utah,445
2015,Arkansas,Vermont,36
2015,Arkansas,Virginia,2355
2015,Arkansas,Washington,313
2015,Arkansas,West Virginia,143
2015,Arkansas,Wisconsin,1312
2015,Arkansas,Wyoming,275
2015,California,Alabama,5273
2015,California,Alaska,6022
2015,California,Arizona,34204
2015,California,Arkansas,2867
2015,California,California,N/A
2015,California,Colorado,21157
2015,California,Connecticut,6205
2015,California,Delaware,1118
2015,California,District of Columbia ,3908
2015,California,Florida,25638
2015,California,Georgia,11630
2015,California,Hawaii,10475
2015,California,Idaho,5840
2015,California,Illinois,26189
2015,California,Indiana,8650
2015,California,Iowa,1394
2015,California,Kansas,3943
2015,California,Kentucky,3781
2015,California,Louisiana,6324
2015,California,Maine,1745
2015,California,Maryland,9981
2015,California,Massachusetts,12628
2015,California,Michigan,8852
2015,California,Minnesota,4887
2015,California,Mississippi,2539
2015,California,Missouri,6465
2015,California,Montana,2017
2015,California,Nebraska,3282
2015,California,Nevada,25332
2015,California,New Hampshire,1859
2015,California,New Jersey,12890
2015,California,New Mexico,5239
2015,California,New York,36896
2015,California,North Carolina,12463
2015,California,North Dakota,1035
2015,California,Ohio,12836
2015,California,Oklahoma,8350
2015,California,Oregon,20838
2015,California,Pennsylvania,13595
2015,California,Rhode Island,2179
2015,California,South Carolina,6301
2015,California,South Dakota,610
2015,California,Tennessee,8781
2015,California,Texas,41713
2015,California,Utah,8814
2015,California,Vermont,766
2015,California,Virginia,15009
2015,California,Washington,33131
2015,California,West Virginia,413
2015,California,Wisconsin,6741
2015,California,Wyoming,1672
2015,Colorado,Alabama,2392
2015,Colorado,Alaska,1653
2015,Colorado,Arizona,10254
2015,Colorado,Arkansas,1527
2015,Colorado,California,29029
2015,Colorado,Colorado,N/A
2015,Colorado,Connecticut,2253
2015,Colorado,Delaware,77
2015,Colorado,District of Columbia ,1132
2015,Colorado,Florida,12623
2015,Colorado,Georgia,4644
2015,Colorado,Hawaii,4277
2015,Colorado,Idaho,1692
2015,Colorado,Illinois,11398
2015,Colorado,Indiana,1982
2015,Colorado,Iowa,2718
2015,Colorado,Kansas,6294
2015,Colorado,Kentucky,1678
2015,Colorado,Louisiana,3007
2015,Colorado,Maine,185
2015,Colorado,Maryland,2286
2015,Colorado,Massachusetts,2378
2015,Colorado,Michigan,3739
2015,Colorado,Minnesota,5443
2015,Colorado,Mississippi,881
2015,Colorado,Missouri,6798
2015,Colorado,Montana,910
2015,Colorado,Nebraska,4201
2015,Colorado,Nevada,3723
2015,Colorado,New Hampshire,583
2015,Colorado,New Jersey,3227
2015,Colorado,New Mexico,6393
2015,Colorado,New York,5748
2015,Colorado,North Carolina,3489
2015,Colorado,North Dakota,1388
2015,Colorado,Ohio,3263
2015,Colorado,Oklahoma,3072
2015,Colorado,Oregon,4836
2015,Colorado,Pennsylvania,4870
2015,Colorado,Rhode Island,43
2015,Colorado,South Carolina,2410
2015,Colorado,South Dakota,732
2015,Colorado,Tennessee,2314
2015,Colorado,Texas,25268
2015,Colorado,Utah,4064
2015,Colorado,Vermont,1094
2015,Colorado,Virginia,7686
2015,Colorado,Washington,7368
2015,Colorado,West Virginia,1232
2015,Colorado,Wisconsin,5916
2015,Colorado,Wyoming,3275
2015,Connecticut,Alabama,163
2015,Connecticut,Alaska,68
2015,Connecticut,Arizona,187
2015,Connecticut,Arkansas,0
2015,Connecticut,California,4240
2015,Connecticut,Colorado,467
2015,Connecticut,Connecticut,N/A
2015,Connecticut,Delaware,344
2015,Connecticut,District of Columbia ,379
2015,Connecticut,Florida,6122
2015,Connecticut,Georgia,1268
2015,Connecticut,Hawaii,429
2015,Connecticut,Idaho,51
2015,Connecticut,Illinois,1696
2015,Connecticut,Indiana,777
2015,Connecticut,Iowa,362
2015,Connecticut,Kansas,135
2015,Connecticut,Kentucky,30
2015,Connecticut,Louisiana,139
2015,Connecticut,Maine,939
2015,Connecticut,Maryland,917
2015,Connecticut,Massachusetts,9498
2015,Connecticut,Michigan,467
2015,Connecticut,Minnesota,548
2015,Connecticut,Mississippi,84
2015,Connecticut,Missouri,638
2015,Connecticut,Montana,0
2015,Connecticut,Nebraska,0
2015,Connecticut,Nevada,127
2015,Connecticut,New Hampshire,1202
2015,Connecticut,New Jersey,3688
2015,Connecticut,New Mexico,725
2015,Connecticut,New York,23820
2015,Connecticut,North Carolina,1394
2015,Connecticut,North Dakota,95
2015,Connecticut,Ohio,1836
2015,Connecticut,Oklahoma,265
2015,Connecticut,Oregon,290
2015,Connecticut,Pennsylvania,2348
2015,Connecticut,Rhode Island,3035
2015,Connecticut,South Carolina,926
2015,Connecticut,South Dakota,362
2015,Connecticut,Tennessee,237
2015,Connecticut,Texas,2519
2015,Connecticut,Utah,95
2015,Connecticut,Vermont,262
2015,Connecticut,Virginia,2301
2015,Connecticut,Washington,1236
2015,Connecticut,West Virginia,63
2015,Connecticut,Wisconsin,223
2015,Connecticut,Wyoming,0
2015,Deleware,Alabama,76
2015,Deleware,Alaska,344
2015,Deleware,Arizona,282
2015,Deleware,Arkansas,0
2015,Deleware,California,725
2015,Deleware,Colorado,192
2015,Deleware,Connecticut,508
2015,Deleware,Delaware,N/A
2015,Deleware,District of Columbia ,279
2015,Deleware,Florida,883
2015,Deleware,Georgia,327
2015,Deleware,Hawaii,0
2015,Deleware,Idaho,0
2015,Deleware,Illinois,632
2015,Deleware,Indiana,207
2015,Deleware,Iowa,124
2015,Deleware,Kansas,154
2015,Deleware,Kentucky,75
2015,Deleware,Louisiana,0
2015,Deleware,Maine,376
2015,Deleware,Maryland,6749
2015,Deleware,Massachusetts,1161
2015,Deleware,Michigan,162
2015,Deleware,Minnesota,81
2015,Deleware,Mississippi,26
2015,Deleware,Missouri,82
2015,Deleware,Montana,0
2015,Deleware,Nebraska,0
2015,Deleware,Nevada,0
2015,Deleware,New Hampshire,47
2015,Deleware,New Jersey,4345
2015,Deleware,New Mexico,846
2015,Deleware,New York,4759
2015,Deleware,North Carolina,1504
2015,Deleware,North Dakota,423
2015,Deleware,Ohio,92
2015,Deleware,Oklahoma,54
2015,Deleware,Oregon,90
2015,Deleware,Pennsylvania,13965
2015,Deleware,Rhode Island,0
2015,Deleware,South Carolina,659
2015,Deleware,South Dakota,0
2015,Deleware,Tennessee,82
2015,Deleware,Texas,1423
2015,Deleware,Utah,32
2015,Deleware,Vermont,78
2015,Deleware,Virginia,2112
2015,Deleware,Washington,420
2015,Deleware,West Virginia,119
2015,Deleware,Wisconsin,0
2015,Deleware,Wyoming,0
2015,District of Columbia ,Alabama,359
2015,District of Columbia ,Alaska,235
2015,District of Columbia ,Arizona,367
2015,District of Columbia ,Arkansas,203
2015,District of Columbia ,California,4119
2015,District of Columbia ,Colorado,433
2015,District of Columbia ,Connecticut,1292
2015,District of Columbia ,Delaware,252
2015,District of Columbia ,District of Columbia ,N/A
2015,District of Columbia ,Florida,2731
2015,District of Columbia ,Georgia,1013
2015,District of Columbia ,Hawaii,52
2015,District of Columbia ,Idaho,5
2015,District of Columbia ,Illinois,785
2015,District of Columbia ,Indiana,748
2015,District of Columbia ,Iowa,135
2015,District of Columbia ,Kansas,33
2015,District of Columbia ,Kentucky,275
2015,District of Columbia ,Louisiana,392
2015,District of Columbia ,Maine,258
2015,District of Columbia ,Maryland,14726
2015,District of Columbia ,Massachusetts,2876
2015,District of Columbia ,Michigan,1308
2015,District of Columbia ,Minnesota,545
2015,District of Columbia ,Mississippi,338
2015,District of Columbia ,Missouri,141
2015,District of Columbia ,Montana,0
2015,District of Columbia ,Nebraska,674
2015,District of Columbia ,Nevada,68
2015,District of Columbia ,New Hampshire,47
2015,District of Columbia ,New Jersey,1804
2015,District of Columbia ,New Mexico,40
2015,District of Columbia ,New York,5133
2015,District of Columbia ,North Carolina,1501
2015,District of Columbia ,North Dakota,0
2015,District of Columbia ,Ohio,1027
2015,District of Columbia ,Oklahoma,150
2015,District of Columbia ,Oregon,157
2015,District of Columbia ,Pennsylvania,1999
2015,District of Columbia ,Rhode Island,234
2015,District of Columbia ,South Carolina,1806
2015,District of Columbia ,South Dakota,9
2015,District of Columbia ,Tennessee,873
2015,District of Columbia ,Texas,1314
2015,District of Columbia ,Utah,177
2015,District of Columbia ,Vermont,117
2015,District of Columbia ,Virginia,8028
2015,District of Columbia ,Washington,134
2015,District of Columbia ,West Virginia,478
2015,District of Columbia ,Wisconsin,514
2015,District of Columbia ,Wyoming,0
2015,Florida,Alabama,15449
2015,Florida,Alaska,1553
2015,Florida,Arizona,7168
2015,Florida,Arkansas,6850
2015,Florida,California,21217
2015,Florida,Colorado,9206
2015,Florida,Connecticut,14887
2015,Florida,Delaware,1685
2015,Florida,District of Columbia ,1512
2015,Florida,Florida,N/A
2015,Florida,Georgia,38654
2015,Florida,Hawaii,2978
2015,Florida,Idaho,846
2015,Florida,Illinois,26406
2015,Florida,Indiana,13396
2015,Florida,Iowa,3142
2015,Florida,Kansas,3648
2015,Florida,Kentucky,10036
2015,Florida,Louisiana,6560
2015,Florida,Maine,5178
2015,Florida,Maryland,16449
2015,Florida,Massachusetts,16651
2015,Florida,Michigan,26138
2015,Florida,Minnesota,5433
2015,Florida,Mississippi,5415
2015,Florida,Missouri,10480
2015,Florida,Montana,1150
2015,Florida,Nebraska,1706
2015,Florida,Nevada,6008
2015,Florida,New Hampshire,5175
2015,Florida,New Jersey,29390
2015,Florida,New Mexico,3762
2015,Florida,New York,69289
2015,Florida,North Carolina,24003
2015,Florida,North Dakota,1363
2015,Florida,Ohio,27403
2015,Florida,Oklahoma,2710
2015,Florida,Oregon,1568
2015,Florida,Pennsylvania,28826
2015,Florida,Rhode Island,2523
2015,Florida,South Carolina,13949
2015,Florida,South Dakota,1400
2015,Florida,Tennessee,19864
2015,Florida,Texas,29706
2015,Florida,Utah,1932
2015,Florida,Vermont,1480
2015,Florida,Virginia,23377
2015,Florida,Washington,3819
2015,Florida,West Virginia,3479
2015,Florida,Wisconsin,9195
2015,Florida,Wyoming,924
2015,Georgia,Alabama,16372
2015,Georgia,Alaska,669
2015,Georgia,Arizona,1713
2015,Georgia,Arkansas,1668
2015,Georgia,California,15675
2015,Georgia,Colorado,4456
2015,Georgia,Connecticut,1995
2015,Georgia,Delaware,205
2015,Georgia,District of Columbia ,652
2015,Georgia,Florida,47286
2015,Georgia,Georgia,N/A
2015,Georgia,Hawaii,995
2015,Georgia,Idaho,230
2015,Georgia,Illinois,9960
2015,Georgia,Indiana,5212
2015,Georgia,Iowa,908
2015,Georgia,Kansas,2614
2015,Georgia,Kentucky,5313
2015,Georgia,Louisiana,3277
2015,Georgia,Maine,735
2015,Georgia,Maryland,4328
2015,Georgia,Massachusetts,2496
2015,Georgia,Michigan,5744
2015,Georgia,Minnesota,3078
2015,Georgia,Mississippi,4395
2015,Georgia,Missouri,4897
2015,Georgia,Montana,185
2015,Georgia,Nebraska,1010
2015,Georgia,Nevada,2526
2015,Georgia,New Hampshire,649
2015,Georgia,New Jersey,7403
2015,Georgia,New Mexico,1122
2015,Georgia,New York,14853
2015,Georgia,North Carolina,16095
2015,Georgia,North Dakota,0
2015,Georgia,Ohio,7840
2015,Georgia,Oklahoma,1543
2015,Georgia,Oregon,1528
2015,Georgia,Pennsylvania,6493
2015,Georgia,Rhode Island,205
2015,Georgia,South Carolina,17395
2015,Georgia,South Dakota,0
2015,Georgia,Tennessee,18087
2015,Georgia,Texas,16078
2015,Georgia,Utah,1523
2015,Georgia,Vermont,157
2015,Georgia,Virginia,15852
2015,Georgia,Washington,2377
2015,Georgia,West Virginia,1300
2015,Georgia,Wisconsin,3352
2015,Georgia,Wyoming,879
2015,Hawaii,Alabama,240
2015,Hawaii,Alaska,164
2015,Hawaii,Arizona,2701
2015,Hawaii,Arkansas,194
2015,Hawaii,California,10952
2015,Hawaii,Colorado,1618
2015,Hawaii,Connecticut,781
2015,Hawaii,Delaware,0
2015,Hawaii,District of Columbia ,159
2015,Hawaii,Florida,2013
2015,Hawaii,Georgia,1231
2015,Hawaii,Hawaii,N/A
2015,Hawaii,Idaho,359
2015,Hawaii,Illinois,1936
2015,Hawaii,Indiana,471
2015,Hawaii,Iowa,308
2015,Hawaii,Kansas,917
2015,Hawaii,Kentucky,1108
2015,Hawaii,Louisiana,455
2015,Hawaii,Maine,255
2015,Hawaii,Maryland,654
2015,Hawaii,Massachusetts,601
2015,Hawaii,Michigan,834
2015,Hawaii,Minnesota,733
2015,Hawaii,Mississippi,164
2015,Hawaii,Missouri,633
2015,Hawaii,Montana,98
2015,Hawaii,Nebraska,191
2015,Hawaii,Nevada,1193
2015,Hawaii,New Hampshire,80
2015,Hawaii,New Jersey,524
2015,Hawaii,New Mexico,115
2015,Hawaii,New York,2191
2015,Hawaii,North Carolina,2486
2015,Hawaii,North Dakota,0
2015,Hawaii,Ohio,539
2015,Hawaii,Oklahoma,1041
2015,Hawaii,Oregon,2244
2015,Hawaii,Pennsylvania,981
2015,Hawaii,Rhode Island,429
2015,Hawaii,South Carolina,1214
2015,Hawaii,South Dakota,0
2015,Hawaii,Tennessee,331
2015,Hawaii,Texas,2031
2015,Hawaii,Utah,1707
2015,Hawaii,Vermont,0
2015,Hawaii,Virginia,3402
2015,Hawaii,Washington,3176
2015,Hawaii,West Virginia,130
2015,Hawaii,Wisconsin,158
2015,Hawaii,Wyoming,0
2015,Idaho,Alabama,564
2015,Idaho,Alaska,1061
2015,Idaho,Arizona,3152
2015,Idaho,Arkansas,1441
2015,Idaho,California,18928
2015,Idaho,Colorado,3659
2015,Idaho,Connecticut,127
2015,Idaho,Delaware,0
2015,Idaho,District of Columbia ,0
2015,Idaho,Florida,1864
2015,Idaho,Georgia,1079
2015,Idaho,Hawaii,0
2015,Idaho,Idaho,N/A
2015,Idaho,Illinois,857
2015,Idaho,Indiana,147
2015,Idaho,Iowa,120
2015,Idaho,Kansas,1201
2015,Idaho,Kentucky,792
2015,Idaho,Louisiana,240
2015,Idaho,Maine,128
2015,Idaho,Maryland,170
2015,Idaho,Massachusetts,457
2015,Idaho,Michigan,100
2015,Idaho,Minnesota,533
2015,Idaho,Mississippi,0
2015,Idaho,Missouri,1864
2015,Idaho,Montana,1466
2015,Idaho,Nebraska,0
2015,Idaho,Nevada,1891
2015,Idaho,New Hampshire,119
2015,Idaho,New Jersey,27
2015,Idaho,New Mexico,391
2015,Idaho,New York,1003
2015,Idaho,North Carolina,226
2015,Idaho,North Dakota,833
2015,Idaho,Ohio,563
2015,Idaho,Oklahoma,567
2015,Idaho,Oregon,7295
2015,Idaho,Pennsylvania,217
2015,Idaho,Rhode Island,0
2015,Idaho,South Carolina,196
2015,Idaho,South Dakota,152
2015,Idaho,Tennessee,419
2015,Idaho,Texas,2959
2015,Idaho,Utah,6625
2015,Idaho,Vermont,343
2015,Idaho,Virginia,689
2015,Idaho,Washington,6499
2015,Idaho,West Virginia,441
2015,Idaho,Wisconsin,122
2015,Idaho,Wyoming,2282
2015,Illinois,Alabama,1853
2015,Illinois,Alaska,350
2015,Illinois,Arizona,6776
2015,Illinois,Arkansas,1452
2015,Illinois,California,18953
2015,Illinois,Colorado,3998
2015,Illinois,Connecticut,1473
2015,Illinois,Delaware,171
2015,Illinois,District of Columbia ,1050
2015,Illinois,Florida,11428
2015,Illinois,Georgia,5581
2015,Illinois,Hawaii,1697
2015,Illinois,Idaho,474
2015,Illinois,Illinois,N/A
2015,Illinois,Indiana,14473
2015,Illinois,Iowa,9969
2015,Illinois,Kansas,1267
2015,Illinois,Kentucky,2654
2015,Illinois,Louisiana,2022
2015,Illinois,Maine,563
2015,Illinois,Maryland,2549
2015,Illinois,Massachusetts,3460
2015,Illinois,Michigan,11936
2015,Illinois,Minnesota,4832
2015,Illinois,Mississippi,2503
2015,Illinois,Missouri,15395
2015,Illinois,Montana,636
2015,Illinois,Nebraska,1791
2015,Illinois,Nevada,2266
2015,Illinois,New Hampshire,170
2015,Illinois,New Jersey,3259
2015,Illinois,New Mexico,757
2015,Illinois,New York,6923
2015,Illinois,North Carolina,4458
2015,Illinois,North Dakota,418
2015,Illinois,Ohio,10281
2015,Illinois,Oklahoma,2549
2015,Illinois,Oregon,1838
2015,Illinois,Pennsylvania,4810
2015,Illinois,Rhode Island,438
2015,Illinois,South Carolina,1805
2015,Illinois,South Dakota,295
2015,Illinois,Tennessee,5566
2015,Illinois,Texas,11719
2015,Illinois,Utah,607
2015,Illinois,Vermont,302
2015,Illinois,Virginia,5804
2015,Illinois,Washington,3377
2015,Illinois,West Virginia,808
2015,Illinois,Wisconsin,11785
2015,Illinois,Wyoming,287
2015,Indiana,Alabama,2130
2015,Indiana,Alaska,0
2015,Indiana,Arizona,2871
2015,Indiana,Arkansas,640
2015,Indiana,California,6407
2015,Indiana,Colorado,2271
2015,Indiana,Connecticut,681
2015,Indiana,Delaware,105
2015,Indiana,District of Columbia ,71
2015,Indiana,Florida,7523
2015,Indiana,Georgia,3710
2015,Indiana,Hawaii,405
2015,Indiana,Idaho,1176
2015,Indiana,Illinois,34221
2015,Indiana,Indiana,N/A
2015,Indiana,Iowa,514
2015,Indiana,Kansas,1037
2015,Indiana,Kentucky,13386
2015,Indiana,Louisiana,968
2015,Indiana,Maine,698
2015,Indiana,Maryland,811
2015,Indiana,Massachusetts,1172
2015,Indiana,Michigan,11465
2015,Indiana,Minnesota,1620
2015,Indiana,Mississippi,646
2015,Indiana,Missouri,3176
2015,Indiana,Montana,970
2015,Indiana,Nebraska,874
2015,Indiana,Nevada,2359
2015,Indiana,New Hampshire,116
2015,Indiana,New Jersey,2120
2015,Indiana,New Mexico,802
2015,Indiana,New York,3175
2015,Indiana,North Carolina,2802
2015,Indiana,North Dakota,887
2015,Indiana,Ohio,12940
2015,Indiana,Oklahoma,1244
2015,Indiana,Oregon,100
2015,Indiana,Pennsylvania,2827
2015,Indiana,Rhode Island,166
2015,Indiana,South Carolina,577
2015,Indiana,South Dakota,130
2015,Indiana,Tennessee,3491
2015,Indiana,Texas,5878
2015,Indiana,Utah,709
2015,Indiana,Vermont,168
2015,Indiana,Virginia,2886
2015,Indiana,Washington,1210
2015,Indiana,West Virginia,29
2015,Indiana,Wisconsin,3193
2015,Indiana,Wyoming,172
2015,Iowa,Alabama,285
2015,Iowa,Alaska,734
2015,Iowa,Arizona,3069
2015,Iowa,Arkansas,1926
2015,Iowa,California,2899
2015,Iowa,Colorado,2158
2015,Iowa,Connecticut,173
2015,Iowa,Delaware,0
2015,Iowa,District of Columbia ,112
2015,Iowa,Florida,3498
2015,Iowa,Georgia,1449
2015,Iowa,Hawaii,360
2015,Iowa,Idaho,665
2015,Iowa,Illinois,19702
2015,Iowa,Indiana,1564
2015,Iowa,Iowa,N/A
2015,Iowa,Kansas,1090
2015,Iowa,Kentucky,194
2015,Iowa,Louisiana,604
2015,Iowa,Maine,137
2015,Iowa,Maryland,287
2015,Iowa,Massachusetts,487
2015,Iowa,Michigan,730
2015,Iowa,Minnesota,8401
2015,Iowa,Mississippi,433
2015,Iowa,Missouri,4932
2015,Iowa,Montana,123
2015,Iowa,Nebraska,7216
2015,Iowa,Nevada,659
2015,Iowa,New Hampshire,269
2015,Iowa,New Jersey,698
2015,Iowa,New Mexico,403
2015,Iowa,New York,295
2015,Iowa,North Carolina,852
2015,Iowa,North Dakota,287
2015,Iowa,Ohio,2013
2015,Iowa,Oklahoma,1391
2015,Iowa,Oregon,605
2015,Iowa,Pennsylvania,154
2015,Iowa,Rhode Island,95
2015,Iowa,South Carolina,875
2015,Iowa,South Dakota,1535
2015,Iowa,Tennessee,1747
2015,Iowa,Texas,4325
2015,Iowa,Utah,77
2015,Iowa,Vermont,95
2015,Iowa,Virginia,834
2015,Iowa,Washington,2086
2015,Iowa,West Virginia,45
2015,Iowa,Wisconsin,3140
2015,Iowa,Wyoming,229
2015,Kansas,Alabama,717
2015,Kansas,Alaska,201
2015,Kansas,Arizona,2079
2015,Kansas,Arkansas,1504
2015,Kansas,California,6137
2015,Kansas,Colorado,5327
2015,Kansas,Connecticut,436
2015,Kansas,Delaware,340
2015,Kansas,District of Columbia ,125
2015,Kansas,Florida,3364
2015,Kansas,Georgia,2002
2015,Kansas,Hawaii,457
2015,Kansas,Idaho,76
2015,Kansas,Illinois,2870
2015,Kansas,Indiana,1470
2015,Kansas,Iowa,2970
2015,Kansas,Kansas,N/A
2015,Kansas,Kentucky,1612
2015,Kansas,Louisiana,458
2015,Kansas,Maine,145
2015,Kansas,Maryland,815
2015,Kansas,Massachusetts,621
2015,Kansas,Michigan,2205
2015,Kansas,Minnesota,729
2015,Kansas,Mississippi,20
2015,Kansas,Missouri,21840
2015,Kansas,Montana,6
2015,Kansas,Nebraska,3138
2015,Kansas,Nevada,460
2015,Kansas,New Hampshire,189
2015,Kansas,New Jersey,759
2015,Kansas,New Mexico,1425
2015,Kansas,New York,1665
2015,Kansas,North Carolina,1982
2015,Kansas,North Dakota,7
2015,Kansas,Ohio,1085
2015,Kansas,Oklahoma,4626
2015,Kansas,Oregon,673
2015,Kansas,Pennsylvania,1412
2015,Kansas,Rhode Island,0
2015,Kansas,South Carolina,683
2015,Kansas,South Dakota,95
2015,Kansas,Tennessee,1928
2015,Kansas,Texas,7577
2015,Kansas,Utah,1767
2015,Kansas,Vermont,0
2015,Kansas,Virginia,1053
2015,Kansas,Washington,1548
2015,Kansas,West Virginia,160
2015,Kansas,Wisconsin,189
2015,Kansas,Wyoming,393
